File,Start,End,Center1,Center2,group,steady_start,steady_end,f0,f1,f2,f3,f4
m22ei,128.0,379.0,174.0,211.0,men,151.1,233.9,122.43398732811991,500.77853614759374,2053.529244334587,2680.1787444024335,3282.5355331802157
m23ei,95.0,406.0,168.0,199.0,men,132.2,234.8,115.80749504478962,470.79280382032954,2082.2219946335977,2551.247669995232,3348.9706095192873
m24ei,89.0,363.0,135.0,156.0,men,100.3,190.7,129.89111461442613,536.2199366806329,1712.4494288952228,2212.782153081015,2973.7035091953935
m25ei,62.0,329.0,96.0,120.0,men,63.9,152.1,111.89554821082832,479.21807733410463,1959.0435121159337,2584.3033479219957,3640.44882654366
m26ei,76.0,338.0,104.0,120.0,men,76.0,155.2,110.8068065300198,512.6351538183254,1886.4856480065307,2580.97639864838,3129.268143616294
m27ei,73.0,325.0,126.0,152.0,men,97.4,180.6,114.36841371626818,474.5359825129201,2110.5385267362753,2545.1693247254634,3301.3897495529823
m28ei,87.0,318.0,184.0,222.0,men,164.9,241.1,122.41379456044498,475.1535616344507,2205.9606646187603,2750.1560958549835,3408.1083953848956
m29ei,106.0,317.0,240.0,223.0,men,196.7,266.3,135.80984114617286,406.73389828234855,2248.6449239259637,2597.756692849711,3287.484122971195
m30ei,127.0,465.0,289.0,290.0,men,233.7,345.3,94.8872761916647,382.5579146692112,2366.1365176695326,2749.5299049192945,3516.066869356826
m31ei,74.0,313.0,161.0,135.0,men,108.6,187.4,151.52527030779666,469.6216998203215,2072.176343746639,2614.8888764228464,3570.6891053142517
m32ei,90.0,309.0,126.0,104.0,men,90.0,151.1,149.6564269940698,526.9166071197794,2143.062167902102,2622.5189577758983,3820.49429153392
m33ei,69.0,380.0,88.0,96.0,men,69.0,143.3,140.8201563563386,472.04185120510783,2068.043578328675,2580.087009543755,3720.5008704960924
m34ei,99.0,360.0,126.0,162.0,men,100.9,187.1,113.78669023396547,469.01292922054586,2059.6376303210277,2682.1199326150218,3592.638566129276
m35ei,85.0,397.0,204.0,167.0,men,134.0,237.0,107.75986602555395,450.1513024577726,1966.7697396031756,2563.749160051685,3184.6090619850165
m36ei,94.0,363.0,162.0,131.0,men,102.1,190.9,118.73139609377661,475.49195613878277,1990.6764310518147,2641.064476260829,2892.164374744976
m37ei,78.0,271.0,88.0,96.0,men,78.0,123.8,138.6055204183396,499.2434461755629,1923.643794047034,2527.703606362254,3357.8253333717475
m38ei,70.0,325.0,108.0,107.0,men,70.0,149.6,154.28285273182112,475.88315876387765,2060.5740026836197,2634.3400878881585,3527.396257463721
m39ei,116.0,402.0,249.0,208.0,men,181.3,275.7,150.69450527829105,454.633010427531,2209.750986481437,2954.633745375441,3582.212948773848
m40ei,74.0,304.0,88.0,104.0,men,74.0,134.0,140.65003616572668,527.1274953640005,1988.0535831045315,2643.1446413178255,4278.622703135566
m41ei,91.0,308.0,128.0,145.0,men,100.7,172.3,140.11654165719963,499.2436714145594,1908.4568385224795,2622.284231442277,3615.793568217334
m42ei,99.0,418.0,120.0,146.0,men,99.0,185.6,137.45772357572068,546.661527619824,1916.9769811160213,2616.901332106352,3309.358315300733
m44ei,79.0,348.0,120.0,128.0,men,79.6,168.4,101.53679901416845,503.4871258181537,1982.5628088905312,2425.054987286974,2893.503277266538
m45ei,90.0,345.0,112.0,128.0,men,90.0,162.1,182.3853259055444,541.9580851522985,2452.9988045056925,2970.2029912404982,3625.211246308646
m47ei,78.0,360.0,88.0,96.0,men,78.0,138.5,123.11521140333747,478.1512513952621,1835.5860691759392,2572.63591329218,3613.634879370184
m48ei,65.0,312.0,78.0,90.0,men,65.0,124.8,120.85320394798494,500.24014873547,2043.694017754602,2675.574119029268,4158.997167149641
m49ei,52.0,281.0,153.0,171.0,men,124.2,199.8,133.76682072316845,447.75635484381576,2227.195845532676,2625.5741885609546,3288.2396909300787
m50ei,69.0,325.0,86.0,115.0,men,69.0,142.7,109.62930369795194,485.3553885688758,2116.7155614184007,2630.350611909001,3275.7263446671045
w01ei,85.0,324.0,80.0,96.0,women,85.0,127.4,228.66642071773535,496.29984295784925,2444.091590794606,2881.478362740783,4436.324070913705
w02ei,141.0,594.0,247.0,268.0,women,182.8,332.2,221.161766247582,482.9296710818814,2654.7983387023705,3085.0533175018395,4394.193490382638
w03ei,92.0,355.0,96.0,104.0,women,92.0,143.4,215.590060306066,628.192625440913,2451.4645846290023,3016.7453864604418,3986.4546777910173
w04ei,101.0,538.0,136.0,144.0,women,101.0,212.1,226.8261864536213,610.7586394275069,2405.8088260896398,3069.870781064557,4575.489712334621
w05ei,124.0,426.0,256.0,223.0,women,189.7,289.3,240.39771377730509,482.5415379760655,1980.785619227038,2584.712180900601,3289.79675920681
w06ei,99.0,417.0,163.0,240.0,women,149.0,254.0,212.6666880996804,463.49639167370566,2447.2022417802154,3019.9911154670963,3126.9233546086684
w07ei,106.0,436.0,216.0,240.0,women,173.6,282.5,185.37797711800792,546.2944091894719,2480.018372063121,2844.2006018942575,4120.22950907458
w08ei,90.0,364.0,120.0,136.0,women,90.0,173.2,239.81430174236746,519.184394876273,2641.693581694318,3224.1025570117968,4418.811415565168
w09ei,57.0,279.0,146.0,175.0,women,123.9,197.1,261.28679891629326,522.4617309865736,1809.2705726733284,2706.7315582382125,3221.487542047558
w10ei,72.0,419.0,132.0,152.0,women,84.7,199.3,223.11787201353354,465.43101770338916,2440.876900396171,2863.71694210739,3579.768680128716
w11ei,66.0,479.0,152.0,183.0,women,99.4,235.6,215.08298123622532,583.7733301381357,2283.609854186832,2900.4535959817704,4052.0365035364534
w12ei,113.0,442.0,160.0,176.0,women,113.7,222.3,242.6965770711671,527.7249981817957,2398.745890935832,2957.3766999219365,3825.8317629648127
w13ei,97.0,415.0,144.0,168.0,women,103.5,208.5,240.3620216731283,617.9231986444534,2441.0998547000613,2674.265828634473,3356.048804509947
w14ei,130.0,360.0,173.0,179.0,women,138.1,213.9,208.8046038711093,584.0056962194683,2507.3711785084233,3136.0633599389207,4532.930248231503
w15ei,156.0,481.0,208.0,210.0,women,156.0,262.6,253.23283256846628,518.1595968388425,2452.044659370034,2882.7772641197403,3611.8086773723694
w16ei,141.0,477.0,224.0,240.0,women,176.6,287.4,208.7381207515368,609.1758641645029,2637.6216382650746,3202.9549964681187,4573.113095086196
w17ei,144.0,405.0,200.0,176.0,women,144.9,231.1,217.55736078092013,547.3161866840335,2467.891529874559,2978.2062922295354,4375.0483401371675
w19ei,128.0,462.0,235.0,162.0,women,143.4,253.6,247.28957483792155,646.5820386761129,2414.2548353895486,3185.2514075816484,4544.400329209785
w20ei,96.0,401.0,179.0,183.0,women,130.7,231.3,204.44908580275552,575.5743673693461,2406.027401469242,3119.551595803983,4142.927725608248
w21ei,139.0,485.0,176.0,184.0,women,139.0,237.1,239.3997689211072,515.091001397193,2190.3500141351624,2935.7844086167124,3867.49521436308
w22ei,156.0,425.0,184.0,208.0,women,156.0,240.4,168.55023143134275,539.4047554569871,2483.810023452266,3049.786793011637,4374.52056134004
w23ei,91.0,433.0,112.0,128.0,women,91.0,176.4,217.33516271440718,523.0633474930619,2440.668646515636,2984.9790768220255,4458.525649269025
w24ei,96.0,445.0,144.0,168.0,women,98.4,213.6,265.83976265216285,614.7743988510891,1991.967169600397,3074.2951447866853,4249.314340476627
w25ei,130.0,529.0,289.0,268.0,women,212.7,344.3,214.48984926190403,612.9681460767749,2458.2487606017007,3146.3095320229795,4592.041030712243
w26ei,151.0,571.0,368.0,391.0,women,310.2,448.8,174.90647512915342,467.74532164999783,2389.0776397848035,2925.667889288076,4070.0558918002434
w27ei,89.0,373.0,112.0,120.0,women,89.0,162.9,250.56581735678787,564.0143679822484,2474.141489670478,3074.680497930395,3939.6653651705087
w28ei,76.0,307.0,113.0,106.0,women,76.0,147.6,240.74416035433944,545.5182177761146,2486.3327670110734,3075.3424364470384,4299.521770988224
w29ei,85.0,365.0,144.0,168.0,women,109.8,202.2,246.9595871250554,539.5175445842422,2237.5532802655443,2737.726903766551,3767.805394217389
w30ei,89.0,402.0,310.0,295.0,women,250.9,354.1,240.35193871768922,491.8069649611565,2648.179630266161,3094.6194711223275,3920.7451238997874
w31ei,88.0,426.0,198.0,216.0,women,151.2,262.8,211.04815035868862,488.6588244639229,2427.4871022695816,3233.9559239254504,4236.158608994444
w32ei,103.0,380.0,182.0,180.0,women,135.3,226.7,156.40657054828966,583.6544376423014,2208.132715786992,2687.978617888225,4862.776113012743
w33ei,111.0,407.0,224.0,256.0,women,191.2,288.8,246.3711171973228,519.7508473179518,1916.7656156123085,2931.24119110584,3647.2614438999394
w34ei,142.0,409.0,284.0,282.0,women,238.9,327.1,211.4905829886749,439.4500702020508,2622.008466119654,2752.3644206809176,3334.036177365725
w35ei,154.0,468.0,219.0,224.0,women,169.7,273.3,216.91053661676222,611.7458093705317,2522.193226533818,3126.452638882954,4244.223424279433
w36ei,158.0,560.0,228.0,256.0,women,175.7,308.3,211.17541182717414,583.8632201840193,2283.2832019992816,3102.896736144052,4368.485100219573
w37ei,149.0,516.0,292.0,256.0,women,213.4,334.6,194.61775872100463,527.0576981744215,2593.2319926977966,3283.472893800158,4396.72636162486
w38ei,71.0,381.0,103.0,115.0,women,71.0,160.2,224.7367643424167,633.1109568162947,2494.453096706317,3026.63355238889,4356.621977242806
w39ei,160.0,504.0,272.0,296.0,women,227.2,340.8,198.2088081015971,442.0166619525878,1980.4043379434722,2760.297780338478,3594.381878465581
w40ei,169.0,465.0,200.0,208.0,women,169.0,252.8,203.2845525163753,572.6277957176003,2289.4360046855127,3133.169032863856,4394.4659961781545
w41ei,119.0,417.0,152.0,160.0,women,119.0,205.2,218.90711865281713,558.0859643070127,2713.984627207805,3198.9338215902517,4162.304603304062
w42ei,54.0,397.0,112.0,128.0,women,63.4,176.6,237.17298775887954,484.8733750089102,2117.1916062954147,2771.23079734849,3375.217759744453
w44ei,134.0,434.0,189.0,207.0,women,148.5,247.5,218.15903198044907,467.9273388004199,2337.6414492607773,2766.35318321019,3539.0652248035103
w45ei,107.0,426.0,217.0,214.0,women,162.9,268.1,207.421604294155,589.020211929848,2390.302507418171,2643.204475007313,3312.1343482204234
w46ei,112.0,489.0,160.0,176.0,women,112.0,230.2,162.75424436543787,497.114960135549,2621.0654818187527,3027.3514436800633,4133.589504952353
w47ei,160.0,473.0,240.0,239.0,women,187.9,291.1,218.00382564197068,486.5489534362807,2673.148178406345,3096.3199527740044,4554.550082945789
w48ei,93.0,402.0,184.0,162.0,women,122.0,224.0,225.2117236149191,539.9181453833377,2202.698405294115,2862.6866962259533,3948.5474446434528
w49ei,86.0,391.0,171.0,154.0,women,112.2,212.8,213.47394008632338,469.3824014920636,2744.950802456662,3107.0329114139067,4210.027561715145
w50ei,78.0,439.0,112.0,128.0,women,78.0,179.6,251.077497081571,630.7974310851711,2463.9187190901785,2817.1196129126606,3198.3869073533383
b01ei,72.0,294.0,160.0,133.0,children,109.9,183.1,242.837031556704,573.3299672448852,2708.846308345394,3573.0975671492088,4949.080436845456
b02ei,201.0,525.0,224.0,270.0,children,201.0,300.5,275.80884304261116,553.0397469863796,2641.061924355384,3711.818857964236,5209.221978562806
b03ei,110.0,396.0,145.0,180.0,children,115.3,209.7,202.47349378267677,586.0936796057229,2796.015269036923,3631.957164102498,4767.815695310614
b04ei,99.0,422.0,188.0,182.0,children,131.7,238.3,250.16062073334277,603.1035766645556,2547.5379095359913,3862.821840854046,5006.190926556334
b05ei,82.0,329.0,160.0,136.0,children,107.2,188.8,213.7191690611544,593.3214550963198,2766.7997743829706,4169.905505919488,5301.891138862873
b07ei,114.0,475.0,288.0,288.0,children,228.4,347.6,312.0035059397566,627.1973028451201,2717.244746728836,3423.9643791666854,4497.165327809835
b08ei,156.0,441.0,168.0,184.0,children,156.0,223.0,226.6414228357048,668.9262052337111,2519.523813288325,4109.896541216046,5592.3110760965355
b09ei,126.0,384.0,149.0,155.0,children,126.0,194.6,243.35773533350866,831.4100369904334,2653.9627073343695,3766.892830420848,5415.8292536275185
b10ei,136.0,450.0,192.0,192.0,children,140.2,243.8,200.32811480410592,709.297097340657,2868.366849798611,3698.8927127782695,4980.314608665048
b11ei,162.0,471.0,168.0,176.0,children,162.0,223.0,210.26157940476511,582.8060505283933,2653.632886510674,3641.1972072835665,5143.259883205824
b12ei,114.0,471.0,144.0,160.0,children,114.0,210.9,260.6157652127356,588.1018868886222,2714.3479748338627,3683.9640169614695,5192.4331252396605
b13ei,95.0,375.0,133.0,141.0,children,95.0,183.2,242.05046081911527,574.2968806482614,2670.2586566721725,3928.9237540092904,5409.3440124432755
b14ei,145.0,405.0,168.0,176.0,children,145.0,214.9,205.39926957312028,508.2371078362186,2900.9891250245637,4061.7811055044817,5185.096308564293
b15ei,128.0,510.0,180.0,170.0,children,128.0,238.0,267.80240801903705,558.6572451086205,2796.1366666933914,3562.4385595442236,5523.6346779520745
b16ei,156.0,502.0,239.0,247.0,children,185.9,300.1,194.69164728816114,573.7764957808109,2584.734153993015,3546.960199029711,5129.389544010772
b17ei,84.0,329.0,160.0,179.0,children,129.1,209.9,249.34461769078285,512.5595256275401,2549.8258321734484,3687.4533617529178,5262.742941903807
b18ei,86.0,351.0,140.0,144.0,children,98.3,185.7,257.9711228584586,637.5997375213166,2471.367484179872,3219.52499648762,4391.278639693551
b19ei,57.0,342.0,80.0,88.0,children,57.0,131.0,223.53207316483198,610.886238995541,2705.0797248272343,3545.5112109082884,5167.650906453002
b21ei,139.0,604.0,293.0,308.0,children,223.8,377.2,230.1459078533009,498.7833201813198,2738.1005568564788,3538.893999493448,4842.695111382849
b22ei,115.0,437.0,176.0,154.6,children,115.0,218.4,260.91578216140266,573.8300659465832,2668.1135674484317,3833.1558778031012,5055.928946860836
b23ei,108.0,444.0,157.0,152.6,children,108.0,210.2,274.4367104714783,585.5843005130445,2812.241517252266,3740.2765425755747,5015.012232672856
b24ei,89.0,288.0,133.0,134.4,children,100.9,166.5,211.7286477225965,571.349875768155,2658.868912613429,3839.5146775010753,5087.466546948176
b25ei,112.0,406.0,236.0,153.6,children,146.3,243.3,217.65263075609113,517.7354976091156,2713.017552571032,3836.05586457033,5271.475661423086
b26ei,191.0,617.0,230.0,232.3,children,191.0,301.4,232.14025335607096,623.0615800497559,2661.12347224317,3762.7799273167752,4834.347644407221
b27ei,156.0,449.0,276.0,304.0,children,241.7,338.3,238.4262260079764,503.788233238857,2908.8888936332046,3930.14702091324,5128.34853015482
b28ei,162.0,471.0,260.0,195.8,children,176.9,278.9,237.6142197890851,540.1035984767927,2562.752840718797,3761.1892807799086,5365.511211147314
b29ei,86.0,375.0,104.0,112.0,children,86.0,155.7,237.54663577211872,662.3354861097624,2782.739712884551,3902.073865037954,5289.030106969685
g01ei,119.0,439.0,176.0,195.0,children,132.7,238.3,245.31001984101604,495.83713376678276,2737.2875039515247,3812.613652657908,5088.921997203498
g02ei,117.0,403.0,184.0,192.0,children,140.8,235.2,223.10167737726132,647.8596132370116,2757.9214587687093,3703.6529116533275,4932.872857964128
g04ei,156.0,506.0,224.0,256.0,children,182.2,297.7,267.7101570206058,562.1138845602131,2679.6081881255504,3736.582055687671,4978.447455908136
g05ei,164.0,485.0,192.0,208.0,children,164.0,253.0,223.60203467240035,653.2610118435226,2662.1859311659996,3714.557829386967,4677.30930838382
g06ei,155.0,416.0,237.0,216.0,children,183.4,269.6,228.86457407939892,571.3306052735395,2734.8906880964205,3442.448909069002,4909.369491491326
g07ei,143.0,564.0,299.0,252.0,children,206.0,345.0,240.19552054506542,588.3458099238109,2526.969898250151,3411.5902506611187,4489.78549001132
g08ei,187.0,625.0,375.0,362.0,children,296.2,440.8,258.2253290169179,525.2397676350433,2840.4911678691874,3825.320163850939,5266.888151501503
g09ei,59.0,423.0,183.0,152.0,children,107.4,227.6,262.33671786394785,567.4062305857408,2803.7594024296586,3579.8060206308164,4891.267811953976
g10ei,88.0,398.0,136.0,144.0,children,88.9,191.2,242.44605285248662,659.988549074799,2869.9358109246186,3516.7567862444034,4971.542545080384
g11ei,90.0,405.0,133.0,135.0,children,90.0,186.0,244.7837076900393,533.7687373377696,2676.5308546127753,3686.7259119368514,5209.227608336005
g12ei,108.0,401.0,153.0,172.0,children,114.2,210.8,276.9402038270895,614.0649146422286,2819.1438385669135,3719.197434854382,5171.415600245769
g13ei,89.0,434.0,168.0,176.0,children,115.1,228.9,258.11290162302174,550.6505710100245,2747.3875069767614,3551.445492976834,4745.626588553816
g14ei,113.0,464.0,160.0,176.0,children,113.0,225.9,220.110829433947,607.8323959254807,2648.882424726127,3901.678442116961,5125.162173588281
g15ei,151.0,537.0,216.0,240.0,children,164.3,291.7,240.38274851799494,543.1876906034333,2838.425601875086,3925.019665496438,5381.176091500946
g17ei,83.0,363.0,133.0,126.7,children,83.7,176.0,262.12650766300015,594.4913237457855,2611.7320929939024,3826.4178990832324,5131.655296482346
g18ei,128.0,453.0,168.0,168.9,children,128.0,222.1,208.5937556242387,559.3860699221191,3114.6131383272614,3851.4589255367223,5017.323696482343
g19ei,101.0,324.0,139.0,128.6,children,101.0,170.6,233.35223449759724,590.3010635422501,2732.3075542491288,3848.8945799153994,5152.906896050713
g20ei,110.0,404.0,140.2,169.9,children,110.0,203.6,252.75555942640958,609.9449673066131,2807.259715644567,3717.3675200762787,4900.971114516737
g21ei,129.0,388.0,158.4,152.6,children,129.0,198.2,238.82295524478172,804.6920113991283,2902.591229705761,4134.813736028596,5541.281892779209
m01er,209.9,533.5,274.0,329.0,men,248.1,354.9,172.68620128153938,513.815039691232,1393.8076726667707,1861.7609563674725,3232.3279548983487
m02er,155.0,451.0,271.0,255.0,men,214.2,311.8,107.17298647456396,445.86069679896553,1309.0453097863515,1453.2008900643436,3354.8686550142047
m03er,107.0,475.0,160.0,245.0,men,141.8,263.2,93.73876409810993,473.23231618378446,1227.4644470399214,1636.4287436452623,3464.191079887967
m04er,133.0,465.0,332.0,289.0,men,255.7,365.3,133.50830414616215,475.12662414005194,1231.2141141017134,1479.8708559437214,3367.7525021493416
m06er,69.0,286.0,172.0,142.0,men,121.2,192.8,120.33437547124021,493.5570430699396,1531.0115005475895,1883.37784641199,3110.2307082622983
m07er,114.0,386.0,180.0,191.0,men,140.6,230.4,96.811747828761,484.5982190227517,1210.63473948409,1627.7259620627985,3569.617024863868
m08er,86.0,368.0,141.0,162.0,men,105.0,198.0,130.24535531385976,500.7926644332626,1333.8045883017735,1635.6183765189162,3287.5254633394106
m09er,164.0,506.0,218.0,218.0,men,164.0,274.4,135.4882251318074,478.02542733255603,1369.784006794799,1682.2869956722923,3377.291013490487
m10er,90.0,339.0,149.0,149.0,men,107.9,190.1,152.80171139329397,469.13670242348326,1341.0270938432286,1738.6769694918844,2798.5787446122663
